CS,IsFirstTime,MIP,Units,OCLTV,DTI,OrigUPB,LTV,OrigInterestRate,OrigLoanTerm,EverDelinquent,MonthsDelinquent,MonthsInRepayment,CreditRange,LTV_range,Repay_range
850,0,25,1,90,27,216000,90,7.75,360,1,1,31,4,High,0-4yrs
850,0,30,1,88,45,145000,88,7,360,1,5,43,4,High,0-4yrs
850,0,30,1,95,48,140000,95,6.875,360,0,0,26,4,High,0-4yrs
850,0,0,1,80,10,51000,80,7.375,360,0,0,141,4,High,8-12yrs
850,0,25,1,90,17,127000,90,6.75,360,1,1,175,4,High,12-16yrs
850,0,25,1,90,29,158000,90,6.75,360,0,0,46,4,High,0-4yrs
850,0,0,1,70,39,103000,70,7.375,360,0,0,52,4,High,4-8yrs
850,0,0,1,80,29,115000,80,6.875,360,0,0,75,4,High,4-8yrs
850,0,25,1,90,26,167000,90,6.75,360,0,0,44,4,High,0-4yrs
850,0,0,1,75,32,135000,75,6.375,360,0,0,53,4,High,4-8yrs
850,0,0,1,75,15,131000,75,6.875,360,0,0,31,4,High,0-4yrs
850,0,0,1,80,39,111000,80,6.75,360,0,0,45,4,High,0-4yrs
850,0,0,1,78,14,105000,78,7,360,1,1,103,4,High,8-12yrs
850,0,0,1,75,33,56000,75,6.875,360,0,0,168,4,High,12-16yrs
850,0,0,1,63,25,54000,63,7.625,360,0,0,57,4,High,4-8yrs
850,0,0,1,78,20,63000,78,7.125,360,1,5,91,4,High,4-8yrs
850,0,12,1,85,25,153000,85,7.5,360,0,0,35,4,High,0-4yrs
850,0,0,1,80,11,34000,80,7,360,0,0,74,4,High,4-8yrs
850,0,25,2,90,15,105000,90,7.125,360,0,0,60,4,High,4-8yrs
850,0,0,1,65,29,95000,65,6.75,360,0,0,31,4,High,0-4yrs
850,0,0,1,80,29,120000,80,7,360,0,0,47,4,High,0-4yrs
850,0,30,1,95,31,156000,95,7.375,360,1,24,55,4,High,4-8yrs
850,0,30,1,95,42,123000,95,6.875,360,0,0,45,4,High,0-4yrs
850,0,0,1,42,44,62000,42,6.75,360,1,2,5,4,Medium,0-4yrs
850,0,0,1,7,44,20000,7,6.75,360,0,0,10,4,Low,0-4yrs
850,0,0,1,70,33,99000,70,6.875,360,0,0,16,4,High,0-4yrs
850,0,0,1,80,28,118000,80,7.375,360,0,0,64,4,High,4-8yrs
850,0,0,1,80,56,220000,80,7,360,0,0,27,4,High,0-4yrs
850,0,30,1,95,28,175000,95,7,360,0,0,46,4,High,0-4yrs
850,0,30,1,95,31,235000,95,7.25,360,0,0,41,4,High,0-4yrs
850,0,30,1,95,34,211000,95,6.75,360,1,3,69,4,High,4-8yrs
850,0,30,1,95,36,219000,95,7.25,360,0,0,37,4,High,0-4yrs
850,0,0,1,60,32,101000,60,6.25,360,0,0,210,4,High,16-20yrs
850,0,0,1,78,12,193000,78,7.375,360,0,0,35,4,High,0-4yrs
850,0,12,1,80,51,225000,80,7,360,0,0,49,4,High,4-8yrs
850,0,30,1,95,39,142000,95,7,360,0,0,47,4,High,0-4yrs
850,0,30,1,95,42,138000,95,6.875,360,1,1,47,4,High,0-4yrs
850,0,0,1,73,17,109000,73,6.75,360,0,0,49,4,High,4-8yrs
850,0,0,1,63,25,82000,63,6.75,360,0,0,211,4,High,16-20yrs
850,0,0,1,67,57,187000,67,6.625,360,0,0,62,4,High,4-8yrs
850,0,12,1,85,26,163000,85,6.625,360,0,0,48,4,High,0-4yrs
850,0,25,1,90,39,194000,90,6.25,360,0,0,139,4,High,8-12yrs
850,0,25,2,90,38,230000,90,6.625,360,0,0,35,4,High,0-4yrs
850,0,0,1,63,13,54000,63,7.375,360,0,0,53,4,High,4-8yrs
850,0,25,1,90,39,43000,90,7.125,360,1,9,155,4,High,12-16yrs
850,0,25,1,90,37,118000,90,7,360,0,0,46,4,High,0-4yrs
850,0,0,1,38,27,39000,38,7.25,360,0,0,109,4,Medium,8-12yrs
850,0,0,1,53,19,50000,53,6.75,360,0,0,47,4,High,0-4yrs
850,0,30,1,94,32,89000,94,6.75,360,1,1,28,4,High,0-4yrs
850,0,30,1,95,40,34000,95,7.375,360,0,0,37,4,High,0-4yrs
850,0,0,1,75,23,90000,75,7.375,360,0,0,31,4,High,0-4yrs
850,0,0,1,39,20,43000,39,7.5,360,0,0,43,4,Medium,0-4yrs
850,0,0,1,75,26,195000,75,6.25,360,0,0,51,4,High,4-8yrs
850,0,30,1,95,33,123000,95,7.875,360,1,6,22,4,High,0-4yrs
850,0,0,1,80,26,63000,80,7.375,360,1,28,45,4,High,0-4yrs
850,0,25,1,90,16,136000,90,6.75,360,1,49,177,4,High,12-16yrs
850,0,25,1,91,46,130000,91,7.375,360,1,2,49,4,High,4-8yrs
850,0,0,1,61,27,139000,61,6.625,360,0,0,13,4,High,0-4yrs
850,0,0,3,64,34,60000,64,7.25,360,0,0,158,4,High,12-16yrs
850,0,0,1,16,40,47000,16,6.75,360,0,0,5,4,Low,0-4yrs
850,0,0,1,62,16,105000,62,6.875,360,0,0,138,4,High,8-12yrs
850,0,0,1,63,35,66000,63,6.875,360,0,0,48,4,High,0-4yrs
850,0,0,1,66,32,195000,66,6.75,360,0,0,25,4,High,0-4yrs
850,0,0,1,70,26,118000,70,6.75,360,0,0,53,4,High,4-8yrs
850,0,0,1,70,31,46000,70,6.875,360,1,7,110,4,High,8-12yrs
850,0,0,1,70,37,103000,70,6.25,360,0,0,210,4,High,16-20yrs
850,0,0,1,70,57,80000,70,7,360,0,0,45,4,High,0-4yrs
850,0,0,1,72,5,136000,72,7.125,360,0,0,54,4,High,4-8yrs
850,0,0,1,73,27,53000,73,6.875,360,0,0,49,4,High,4-8yrs
850,0,0,1,74,45,150000,74,6.5,360,1,3,65,4,High,4-8yrs
850,0,0,1,75,19,63000,75,6.875,360,0,0,195,4,High,16-20yrs
850,0,0,1,75,25,65000,75,6.5,360,1,13,27,4,High,0-4yrs
850,0,0,1,75,28,74000,75,7,360,1,50,98,4,High,8-12yrs
850,0,0,1,75,38,226000,75,6.625,360,0,0,211,4,High,16-20yrs
850,0,0,1,80,28,111000,80,6.75,360,0,0,173,4,High,12-16yrs
850,0,0,1,80,33,72000,80,7,360,0,0,32,4,High,0-4yrs
850,0,0,1,80,35,71000,80,6.75,360,0,0,44,4,High,0-4yrs
850,0,0,1,80,14,88000,80,7.125,360,0,0,55,4,High,4-8yrs
850,0,0,2,34,2,28000,34,7.75,360,1,28,94,4,Medium,4-8yrs
850,0,0,2,37,2,29000,37,7.75,360,1,28,94,4,Medium,4-8yrs
850,0,0,2,38,3,31000,38,7.75,360,1,27,94,4,Medium,4-8yrs
850,0,0,2,38,3,31000,38,7.75,360,1,26,94,4,Medium,4-8yrs
850,0,0,2,41,3,34000,41,7.75,360,1,29,94,4,Medium,4-8yrs
850,0,0,2,73,57,225000,73,6.875,360,0,0,28,4,High,0-4yrs
850,0,0,3,54,4,52000,54,7.75,360,1,28,94,4,High,4-8yrs
850,0,0,4,33,3,38000,33,7.75,360,1,29,94,4,Medium,4-8yrs
850,0,0,4,38,4,45000,38,7.75,360,1,28,94,4,Medium,4-8yrs
850,0,0,4,75,35,169000,75,7.375,360,1,5,27,4,High,0-4yrs
850,0,12,1,82,39,92000,82,6.875,360,0,0,58,4,High,4-8yrs
850,0,12,1,82,40,94000,82,6.5,360,0,0,32,4,High,0-4yrs
850,0,12,1,85,28,50000,85,7,360,0,0,211,4,High,16-20yrs
850,0,12,1,85,30,102000,85,7,360,0,0,1,4,High,0-4yrs
850,0,25,1,90,15,52000,90,7,360,0,0,48,4,High,0-4yrs
850,0,25,1,90,20,48000,90,7.25,360,0,0,48,4,High,0-4yrs
850,0,25,1,90,30,157000,90,7,360,0,0,52,4,High,4-8yrs
850,0,25,1,90,34,122000,90,7.125,360,0,0,84,4,High,4-8yrs
850,0,25,1,90,40,234000,90,6.25,360,0,0,40,4,High,0-4yrs
850,0,25,1,90,41,189000,90,7,360,0,0,38,4,High,0-4yrs
850,0,25,1,90,36,59000,90,6.875,360,0,0,30,4,High,0-4yrs
850,0,25,3,90,26,32000,90,8,360,0,0,52,4,High,4-8yrs
850,0,30,1,95,27,43000,95,6.875,360,0,0,46,4,High,0-4yrs
850,0,30,1,95,53,86000,95,6.5,360,0,0,50,4,High,4-8yrs
850,1,25,1,90,26,188000,90,6.5,360,0,0,30,4,High,0-4yrs
850,1,0,1,64,29,111000,64,6.875,360,0,0,211,4,High,16-20yrs
850,1,25,2,90,35,115000,90,7,360,0,0,20,4,High,0-4yrs
850,1,30,1,95,23,95000,95,7.25,360,0,0,66,4,High,4-8yrs
850,1,30,1,95,30,239000,95,7.125,360,0,0,34,4,High,0-4yrs
850,1,30,1,95,31,150000,95,7,360,1,26,70,4,High,4-8yrs
850,1,25,1,90,20,39000,90,6.5,360,0,0,159,4,High,12-16yrs
850,1,0,1,80,35,74000,80,7,360,1,2,37,4,High,0-4yrs
850,1,25,1,90,40,107000,90,7,360,1,15,45,4,High,0-4yrs
850,1,25,2,90,23,140000,90,7.25,360,1,1,59,4,High,4-8yrs
850,1,30,1,92,30,128000,92,6.875,360,0,0,34,4,High,0-4yrs
850,1,30,1,95,23,76000,95,7.25,360,1,1,49,4,High,4-8yrs
850,1,0,1,80,20,138000,80,6.875,360,0,0,55,4,High,4-8yrs
850,1,30,1,95,20,39000,95,7.25,360,0,0,44,4,High,0-4yrs
850,1,30,1,94,29,122000,94,7.875,360,1,12,28,4,High,0-4yrs
850,1,30,1,94,37,83000,94,6.75,360,0,0,136,4,High,8-12yrs
850,1,0,1,94,27,58000,94,7,360,0,0,19,4,High,0-4yrs
850,1,25,1,90,25,71000,90,6.875,360,0,0,41,4,High,0-4yrs
850,1,30,1,95,21,50000,95,7.125,360,0,0,50,4,High,4-8yrs
850,1,30,1,97,20,56000,97,7.625,360,0,0,7,4,High,0-4yrs
850,1,35,1,83,29,61000,83,7.875,360,0,0,7,4,High,0-4yrs
850,1,0,1,67,45,37000,67,7,360,0,0,65,4,High,4-8yrs
850,1,25,1,90,38,87000,90,6.875,360,0,0,54,4,High,4-8yrs
850,1,30,1,95,24,88000,95,7,360,0,0,42,4,High,0-4yrs
850,1,30,1,95,41,162000,95,7,360,0,0,8,4,High,0-4yrs
850,1,25,1,90,26,111000,90,7.5,360,0,0,53,4,High,4-8yrs
850,1,0,1,66,34,95000,66,6.875,360,1,3,36,4,High,0-4yrs
850,1,0,1,75,26,118000,75,6.625,360,0,0,121,4,High,8-12yrs
850,1,12,1,85,27,94000,85,7,360,0,0,17,4,High,0-4yrs
850,1,25,1,90,30,194000,90,7.125,360,1,4,58,4,High,4-8yrs
850,1,30,1,95,24,92000,95,7.25,360,0,0,179,4,High,12-16yrs
850,1,30,1,93,38,61000,93,6.875,360,0,0,55,4,High,4-8yrs
850,1,25,1,90,27,99000,90,7,360,1,2,70,4,High,4-8yrs
850,1,25,1,90,24,41000,90,7.25,360,1,8,65,4,High,4-8yrs
850,1,25,1,90,28,65000,90,6.875,360,0,0,74,4,High,4-8yrs
850,1,30,1,95,30,181000,95,7.25,360,1,16,76,4,High,4-8yrs
850,1,30,1,95,39,94000,95,6.875,360,0,0,210,4,High,16-20yrs
850,1,25,1,90,14,52000,90,7.125,360,1,29,211,4,High,16-20yrs
850,1,30,1,95,37,140000,95,6.875,360,0,0,151,4,High,12-16yrs
850,1,0,1,78,28,65000,78,7,360,0,0,72,4,High,4-8yrs
850,1,25,1,90,33,225000,90,7.25,360,0,0,28,4,High,0-4yrs
850,1,25,1,90,46,215000,90,6.875,360,1,18,51,4,High,4-8yrs
850,1,25,2,90,26,248000,90,7.75,360,1,3,210,4,High,16-20yrs
850,1,30,1,95,27,230000,95,7.375,360,0,0,41,4,High,0-4yrs
850,1,30,1,95,34,217000,95,7.625,360,1,21,35,4,High,0-4yrs
850,1,0,1,80,31,72000,80,6.875,360,0,0,50,4,High,4-8yrs
850,1,30,1,93,16,166000,93,6.75,360,0,0,47,4,High,0-4yrs
850,1,0,1,80,21,50000,80,7.25,360,1,8,63,4,High,4-8yrs
850,1,0,1,80,25,69000,80,6.625,360,0,0,21,4,High,0-4yrs
850,1,25,1,87,28,50000,87,7.375,360,0,0,34,4,High,0-4yrs
850,1,30,1,95,42,133000,95,6.875,360,0,0,41,4,High,0-4yrs
850,1,30,1,95,35,54000,95,7.125,360,1,3,41,4,High,0-4yrs
850,1,30,1,95,20,77000,95,7,360,0,0,52,4,High,4-8yrs
850,1,0,1,75,17,228000,75,7.25,360,0,0,39,4,High,0-4yrs
850,1,30,1,95,27,100000,95,6.625,360,0,0,63,4,High,4-8yrs
850,1,25,1,90,35,194000,90,7.125,360,0,0,12,4,High,0-4yrs
850,1,0,1,75,36,105000,75,6.875,360,0,0,4,4,High,0-4yrs
850,1,0,1,64,26,40000,64,6.75,360,0,0,14,4,High,0-4yrs
850,1,30,1,95,53,50000,95,7,360,1,22,62,4,High,4-8yrs
850,1,30,1,97,40,134000,97,7.375,360,0,0,29,4,High,0-4yrs
850,1,30,1,95,38,106000,95,7,360,1,118,210,4,High,16-20yrs
850,1,30,1,95,45,177000,95,6.625,360,1,3,71,4,High,4-8yrs
850,1,0,1,80,13,60000,80,7.125,360,0,0,92,4,High,4-8yrs
850,1,0,1,66,27,38000,66,6.75,360,1,3,142,4,High,8-12yrs
850,1,30,1,95,31,169000,95,6.5,360,1,1,59,4,High,4-8yrs
850,1,30,1,95,38,62000,95,7.25,360,0,0,210,4,High,16-20yrs
850,1,0,1,75,33,28000,75,6.875,360,0,0,209,4,High,16-20yrs
850,1,0,1,77,38,240000,77,7.375,360,1,30,41,4,High,0-4yrs
850,1,0,1,78,29,43000,78,6.5,360,0,0,154,4,High,12-16yrs
850,1,25,1,90,26,167000,90,6.375,360,0,0,25,4,High,0-4yrs
850,1,25,2,89,38,307000,89,7.375,360,0,0,28,4,High,0-4yrs
850,1,25,2,90,38,53000,90,7.25,360,0,0,102,4,High,8-12yrs
850,1,30,1,94,31,145000,94,6.5,360,0,0,51,4,High,4-8yrs
850,1,30,1,95,20,49000,95,6.875,360,0,0,52,4,High,4-8yrs
850,1,30,1,95,31,106000,95,7,360,1,13,20,4,High,0-4yrs
850,1,30,1,95,33,47000,95,6.625,360,1,69,199,4,High,16-20yrs
850,1,30,1,95,37,179000,95,6.5,360,0,0,49,4,High,4-8yrs
850,0,0,1,80,8,119000,80,7.125,322,0,0,44,4,High,0-4yrs
850,0,30,1,94,40,93000,94,7.5,327,0,0,28,4,High,0-4yrs
850,0,0,1,80,37,67000,80,7,360,0,0,210,4,High,16-20yrs
850,0,25,1,88,26,177000,88,6.875,360,0,0,43,4,High,0-4yrs
850,0,0,1,80,25,82000,80,7.125,360,0,0,48,4,High,0-4yrs
850,0,0,2,70,38,86000,70,7.75,360,0,0,36,4,High,0-4yrs
850,0,0,1,46,14,146000,46,6.875,360,0,0,23,4,Medium,0-4yrs
850,0,0,1,64,22,75000,64,7,360,0,0,72,4,High,4-8yrs
850,0,0,1,80,16,156000,80,6.875,360,0,0,76,4,High,4-8yrs
850,0,0,1,80,41,71000,80,7.125,360,1,9,20,4,High,0-4yrs
850,0,25,1,90,10,220000,90,6.875,360,0,0,15,4,High,0-4yrs
850,0,25,1,90,32,93000,90,6.875,360,0,0,51,4,High,4-8yrs
850,0,25,1,90,35,158000,90,6.875,360,0,0,51,4,High,4-8yrs
850,0,30,1,91,27,83000,91,7,360,0,0,56,4,High,4-8yrs
850,0,30,1,95,10,143000,95,6.875,360,0,0,48,4,High,0-4yrs
850,0,30,1,95,21,142000,95,6.75,360,0,0,72,4,High,4-8yrs
850,0,30,1,95,25,188000,95,6.875,360,0,0,32,4,High,0-4yrs
850,0,30,1,95,34,114000,95,7,360,0,0,49,4,High,4-8yrs
850,0,30,1,95,41,84000,95,7.125,360,0,0,41,4,High,0-4yrs
850,0,35,1,97,31,117000,97,7.375,360,1,1,70,4,High,4-8yrs
850,0,30,1,95,25,157000,95,7.125,360,0,0,51,4,High,4-8yrs
850,0,0,1,80,24,174000,80,7.25,360,0,0,32,4,High,0-4yrs
850,0,25,1,89,23,40000,89,7.375,360,1,4,73,4,High,4-8yrs
850,0,0,1,80,18,150000,80,7,360,0,0,50,4,High,4-8yrs
850,0,30,1,95,24,79000,95,7,360,0,0,55,4,High,4-8yrs
850,0,30,1,95,27,107000,95,7.125,360,0,0,28,4,High,0-4yrs
850,0,0,1,40,46,100000,40,7.125,360,0,0,44,4,Medium,0-4yrs
850,0,0,1,57,37,220000,57,6.875,360,0,0,28,4,High,0-4yrs
850,0,0,1,80,16,153000,80,7.125,360,1,12,42,4,High,0-4yrs
850,0,0,1,80,25,108000,80,7.125,360,0,0,47,4,High,0-4yrs
850,0,30,1,95,31,174000,95,7.625,360,1,26,37,4,High,0-4yrs
850,0,0,1,80,21,79000,80,6.75,360,0,0,161,4,High,12-16yrs
850,0,0,1,80,24,138000,80,7.25,360,0,0,37,4,High,0-4yrs
850,0,0,1,90,44,197000,80,7,360,0,0,24,4,High,0-4yrs
850,0,0,1,80,24,64000,80,6.875,360,0,0,27,4,High,0-4yrs
850,0,29,1,90,34,213000,90,6.875,360,1,1,38,4,High,0-4yrs
850,0,0,1,35,0,28000,35,6.5,360,0,0,191,4,Medium,12-16yrs
850,0,0,1,67,50,300000,67,6.625,360,1,3,20,4,High,0-4yrs
850,0,25,1,90,15,180000,90,7.625,360,0,0,49,4,High,4-8yrs
850,0,30,1,95,30,149000,95,6.375,360,0,0,53,4,High,4-8yrs
850,0,0,1,59,28,110000,59,7.375,360,1,2,45,4,High,0-4yrs
850,0,0,1,57,40,160000,57,6.75,360,0,0,42,4,High,0-4yrs
850,0,0,1,80,22,144000,80,7.375,360,0,0,53,4,High,4-8yrs
850,0,25,1,90,25,56000,90,6.875,360,1,26,157,4,High,12-16yrs
850,0,0,1,69,36,150000,69,7.125,360,0,0,150,4,High,12-16yrs
850,0,25,1,88,31,227000,88,6.625,360,0,0,45,4,High,0-4yrs
850,0,0,1,52,15,59000,52,6.875,360,0,0,139,4,High,8-12yrs
850,0,0,1,55,59,59000,55,7.375,360,0,0,24,4,High,0-4yrs
850,0,0,1,64,22,69000,64,7.25,360,0,0,18,4,High,0-4yrs
850,0,0,1,71,45,90000,71,7.25,360,0,0,47,4,High,0-4yrs
850,0,0,2,80,13,94000,80,7.75,360,0,0,4,4,High,0-4yrs
850,0,12,1,85,30,64000,85,7.25,360,0,0,73,4,High,4-8yrs
850,0,25,1,90,53,133000,90,7.125,360,0,0,51,4,High,4-8yrs
850,0,25,2,85,6,82000,85,7.375,360,0,0,25,4,High,0-4yrs
850,0,30,1,95,36,76000,95,6.875,360,0,0,80,4,High,4-8yrs
850,0,30,1,95,37,91000,95,8.625,360,1,7,26,4,High,0-4yrs
850,0,0,1,74,33,158000,74,6.875,360,0,0,29,4,High,0-4yrs
850,0,0,1,79,54,150000,79,6.875,360,0,0,42,4,High,0-4yrs
850,0,25,1,90,34,167000,90,6.625,360,0,0,40,4,High,0-4yrs
850,0,0,1,40,29,49000,40,7.375,360,0,0,29,4,Medium,0-4yrs
850,0,0,1,70,25,63000,70,6.75,360,0,0,26,4,High,0-4yrs
850,0,0,1,80,31,144000,80,7,360,1,1,47,4,High,0-4yrs
850,0,0,1,34,21,50000,34,6.875,360,0,0,194,4,Medium,16-20yrs
850,0,0,1,50,21,46000,50,7.125,360,0,0,43,4,Medium,0-4yrs
850,0,0,1,75,25,231000,75,7.5,360,0,0,49,4,High,4-8yrs
850,0,0,1,80,27,176000,80,6.75,360,0,0,52,4,High,4-8yrs
850,0,0,1,80,29,70000,80,7.25,360,0,0,52,4,High,4-8yrs
850,0,0,1,80,44,217000,80,6.75,360,0,0,42,4,High,0-4yrs
850,0,0,1,80,9,192000,80,7,360,0,0,46,4,High,0-4yrs
850,0,0,1,56,0,138000,56,6.875,360,0,0,57,4,High,4-8yrs
850,0,0,1,65,23,85000,65,7.25,360,0,0,33,4,High,0-4yrs
850,0,0,1,69,41,82000,69,7,360,0,0,17,4,High,0-4yrs
850,0,0,1,72,22,96000,72,6.875,360,0,0,5,4,High,0-4yrs
850,0,0,1,76,24,103000,76,7.25,360,0,0,48,4,High,0-4yrs
850,0,17,2,80,36,144000,80,6.875,360,0,0,79,4,High,4-8yrs
850,0,25,1,90,44,70000,90,7.125,360,1,7,63,4,High,4-8yrs
850,0,25,1,90,45,181000,90,7.125,360,0,0,17,4,High,0-4yrs
850,0,30,1,95,37,235000,95,7.25,360,0,0,31,4,High,0-4yrs
850,0,30,1,95,43,129000,95,7,360,0,0,56,4,High,4-8yrs
850,0,25,1,90,19,79000,90,6.75,360,0,0,52,4,High,4-8yrs
850,0,30,1,95,25,60000,95,7.625,360,1,34,44,4,High,0-4yrs
850,0,30,1,95,41,109000,95,7.25,360,0,0,31,4,High,0-4yrs
850,0,0,1,73,33,200000,73,6.875,360,0,0,25,4,High,0-4yrs
850,0,0,1,78,37,240000,78,6.875,360,0,0,22,4,High,0-4yrs
850,0,30,1,90,47,191000,90,6.875,360,0,0,50,4,High,4-8yrs
850,0,0,1,77,26,83000,77,7,360,0,0,44,4,High,0-4yrs
850,0,0,1,62,32,49000,62,6.75,360,0,0,58,4,High,4-8yrs
850,0,0,1,69,17,100000,69,6.875,360,1,1,150,4,High,12-16yrs
850,0,0,1,75,26,131000,75,6.875,360,0,0,83,4,High,4-8yrs
850,0,25,1,90,27,40000,90,7.25,360,0,0,199,4,High,16-20yrs
850,0,30,1,95,30,43000,95,7.625,360,1,24,111,4,High,8-12yrs
850,0,30,1,95,32,36000,95,7,360,0,0,47,4,High,0-4yrs
850,0,30,1,95,41,78000,95,8.375,360,0,0,42,4,High,0-4yrs
850,0,0,1,80,46,71000,80,6.875,360,0,0,148,4,High,12-16yrs
850,0,12,1,85,17,126000,85,6.75,360,0,0,147,4,High,12-16yrs
850,0,18,1,97,22,162000,97,7.875,360,0,0,30,4,High,0-4yrs
850,0,0,1,62,25,80000,62,6.625,360,0,0,47,4,High,0-4yrs
850,0,0,1,80,36,104000,80,7.25,360,0,0,48,4,High,0-4yrs
850,0,0,1,66,36,163000,66,7,360,1,30,209,4,High,16-20yrs
850,0,0,1,59,26,70000,59,6.875,360,0,0,170,4,High,12-16yrs
850,0,0,1,80,30,138000,80,6.875,360,0,0,77,4,High,4-8yrs
850,0,0,1,74,29,227000,74,7.125,360,0,0,20,4,High,0-4yrs
850,0,12,1,84,25,95000,84,6.875,360,0,0,70,4,High,4-8yrs
850,0,0,1,80,18,82000,80,6.875,360,0,0,55,4,High,4-8yrs
850,0,0,1,77,31,130000,77,7,360,0,0,25,4,High,0-4yrs
850,0,25,1,90,30,90000,90,7,360,0,0,9,4,High,0-4yrs
850,0,0,1,80,36,167000,80,6.875,360,0,0,13,4,High,0-4yrs
850,0,0,1,38,22,37000,38,6.75,360,0,0,46,4,Medium,0-4yrs
850,0,12,1,84,12,88000,84,6.5,360,1,6,10,4,High,0-4yrs
850,0,25,1,90,17,110000,90,6.625,360,0,0,25,4,High,0-4yrs
850,0,25,1,90,31,48000,90,7,360,0,0,63,4,High,4-8yrs
850,0,25,1,90,34,125000,90,7.25,360,0,0,46,4,High,0-4yrs
850,0,25,1,90,42,135000,90,6.5,360,1,20,134,4,High,8-12yrs
850,0,30,1,95,15,171000,95,6.625,360,0,0,70,4,High,4-8yrs
850,0,30,1,95,32,54000,95,7,360,0,0,161,4,High,12-16yrs
850,0,0,1,80,34,228000,80,7.125,360,0,0,43,4,High,0-4yrs
850,0,0,1,80,38,124000,80,7.25,360,0,0,36,4,High,0-4yrs
850,0,25,1,90,33,128000,90,7.125,360,0,0,29,4,High,0-4yrs
850,0,0,1,48,39,141000,48,7,360,1,3,13,4,Medium,0-4yrs
850,0,25,1,88,33,105000,88,7,360,1,7,183,4,High,12-16yrs
850,0,30,1,95,29,60000,95,6.875,360,0,0,209,4,High,16-20yrs
850,0,0,1,70,31,59000,70,7.625,360,0,0,57,4,High,4-8yrs
850,0,12,1,85,20,132000,85,6.75,360,0,0,14,4,High,0-4yrs
850,0,30,1,95,36,90000,95,7.5,360,0,0,42,4,High,0-4yrs
850,0,0,1,80,28,32000,80,7.5,360,0,0,121,4,High,8-12yrs
850,0,25,1,89,13,30000,89,7.5,360,0,0,210,4,High,16-20yrs
850,0,30,1,95,36,116000,95,7,360,1,1,50,4,High,4-8yrs
850,0,30,1,95,43,135000,95,6.75,360,0,0,33,4,High,0-4yrs
850,0,30,1,95,40,81000,95,7.25,360,0,0,52,4,High,4-8yrs
850,0,0,1,80,21,57000,80,6.875,360,1,8,93,4,High,4-8yrs
850,0,0,1,63,18,58000,63,7,360,0,0,147,4,High,12-16yrs
850,0,0,1,73,25,133000,73,6.875,360,1,7,143,4,High,8-12yrs
850,0,0,1,80,35,109000,80,6.75,360,0,0,162,4,High,12-16yrs
850,0,0,1,80,56,216000,80,7,360,1,2,126,4,High,8-12yrs
850,0,12,1,85,46,160000,85,6.625,360,0,0,38,4,High,0-4yrs
850,0,30,1,90,12,113000,90,6.875,360,0,0,51,4,High,4-8yrs
850,0,30,1,95,35,149000,95,7.25,360,0,0,57,4,High,4-8yrs
850,0,0,1,57,51,74000,57,7,360,0,0,45,4,High,0-4yrs
850,0,0,1,79,42,145000,79,6.875,360,0,0,44,4,High,0-4yrs
850,0,0,1,58,43,75000,58,6.625,360,1,6,199,4,High,16-20yrs
850,0,0,1,80,22,66000,80,7.25,360,0,0,51,4,High,4-8yrs
850,0,0,1,42,53,50000,42,7.5,360,0,0,21,4,Medium,0-4yrs
850,0,30,1,95,32,150000,95,7.375,360,1,13,89,4,High,4-8yrs
850,0,30,1,95,33,33000,95,7.5,360,1,158,208,4,High,16-20yrs
850,0,0,1,80,22,38000,80,7.25,360,0,0,44,4,High,0-4yrs
850,0,0,1,80,30,144000,80,7,360,0,0,47,4,High,0-4yrs
850,0,30,1,95,34,118000,95,7.375,360,0,0,43,4,High,0-4yrs
850,0,0,1,53,18,37000,53,7.25,360,0,0,38,4,High,0-4yrs
850,0,12,1,82,31,184000,82,6.875,360,0,0,17,4,High,0-4yrs
850,0,25,1,90,27,78000,90,7.125,360,0,0,56,4,High,4-8yrs
850,0,25,1,90,51,206000,90,7.375,360,1,3,53,4,High,4-8yrs
850,0,0,1,66,43,155000,66,7,360,0,0,45,4,High,0-4yrs
850,0,0,1,80,35,132000,80,6.875,360,0,0,45,4,High,0-4yrs
850,0,25,1,90,36,165000,90,6.625,360,0,0,46,4,High,0-4yrs
850,0,0,1,39,23,70000,39,7.125,360,0,0,91,4,Medium,4-8yrs
850,0,0,1,80,31,232000,80,7.75,360,0,0,29,4,High,0-4yrs
850,0,30,1,95,29,219000,95,7.375,360,0,0,50,4,High,4-8yrs
850,0,0,1,71,38,173000,71,6.875,360,0,0,184,4,High,12-16yrs
850,0,30,1,95,31,74000,95,7,360,1,62,82,4,High,4-8yrs
850,0,0,1,80,29,208000,80,7,360,1,3,145,4,High,12-16yrs
850,0,0,2,80,40,152000,80,7.5,360,1,8,53,4,High,4-8yrs
850,0,0,4,75,39,158000,75,7.75,360,0,0,141,4,High,8-12yrs
850,0,25,2,87,49,200000,87,6.75,360,0,0,58,4,High,4-8yrs
850,0,30,1,92,36,130000,92,7.125,360,0,0,45,4,High,0-4yrs
850,0,30,1,95,28,210000,95,7.125,360,0,0,53,4,High,4-8yrs
850,0,25,1,89,16,117000,89,6.875,360,0,0,23,4,High,0-4yrs
850,0,25,1,89,41,116000,89,8.5,360,1,3,37,4,High,0-4yrs
850,0,30,1,95,43,201000,95,7.375,360,1,18,64,4,High,4-8yrs
850,0,0,1,72,17,65000,72,7,360,0,0,44,4,High,0-4yrs
850,0,30,1,95,40,82000,95,7.25,360,1,10,42,4,High,0-4yrs
